question_id,sample_id,participant_id,video_id,video_paths,video_file_paths,has_uploaded_sample_video,annotation_task_type,task_type,cognitive_level,question,option_a,option_b,option_c,option_d,correct_option,evidence_temporal,evidence_spatial,reasoning_chain,annotator_id,created_at,qc_status,annotation_source
egomonth_qa_001066,017,017,017_0019,017/017_0019.mp4,videos/017/017_0019.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0019.mp4>What utensils are used during meals?,A.chopsticks,B.spoon,C.None,D.None,B,ev_205,0003_obj_spoon_01,The spoon appeared in the video at 00:31:50-00:32:02,worker_06,2025-12-6,accepted,global_json_list
egomonth_qa_001067,017,017,017_0019,017/017_0019.mp4,videos/017/017_0019.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0019.mp4>What did the girl take from the fridge between 00:43:00 and 00:43:20?,A.banana,B.yogurt,C.apple,D.milk,B,ev_206,,This scene appeared at 00:43:00-00:43:20 ,worker_06,2025-12-13,accepted,global_json_list
egomonth_qa_001068,017,017,017_0022,017/017_0022.mp4,videos/017/017_0022.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0022.mp4>Is the girl running fast or jogging between 00:15:01 and 00:15:45?,A.running fast,B.jogging,C.None,D.None,B,ev_210,,This scene appeared at 00:15:01-00:15:45 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001069,017,017,017_0052,017/017_0052.mp4,videos/017/017_0052.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0052.mp4>Which floor does the girl take the elevator downstairs to?,A.0,B.1,C.2,D.3,A,ev_211,,This scene appeared at 00:01:28-00:01:38 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001070,017,017,017_0052,017/017_0052.mp4,videos/017/017_0052.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0052.mp4>Does the girl's friend live in the same apartment building as her?,A.Yes,B.No,C.None,D.None,A,ev_211|ev_229,,This scene appeared at 00:02:09-00:02:15 and 00:44:10-00:45:26 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001071,017,017,017_0052,017/017_0052.mp4,videos/017/017_0052.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0052.mp4>Did the girl finally buy the matcha powder she wanted?,A.Yes,B.No,C.None,D.None,B,ev_220|ev_226,,This scene appeared at 00:02:09-00:02:15 and 00:21:27-00:23:58 and 00:39:00-00:39:20 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001072,017,017,017_0052,017/017_0052.mp4,videos/017/017_0052.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0052.mp4>What payment method was used during the checkout period from 00:26:50-00:27:01?,A.in  cash,B.Pay with a mobile phone,C.swipe the bank card,D.None,C,ev_221,,This scene appeared at 00:26:27-00:27:10 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001073,017,017,017_0052,017/017_0052.mp4,videos/017/017_0052.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,"<017_0052.mp4>Back in the dormitory, where did the girl put the chicken?",A.Put it in the drawer,B.Put it on the table,C.Place it on the windowsill,D.Put it in the fridge,D,ev_229,,This scene appeared at 00:48:27-00:49:00 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001074,017,017,017_0043,017/017_0043.mp4,videos/017/017_0043.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0043.mp4>What color are the chopsticks used by girls when eating noodles?,A.blue,B.green,C.white,D.black,A,ev_235,,This scene appeared at 00:07:45-00:08:09 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001075,017,017,017_0043,017/017_0043.mp4,videos/017/017_0043.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0043.mp4>What is the tool for girls to open express boxes?,A.knife,B.scissors,C.None,D.None,B,ev_249,,This scene appeared at 00:53:20-00:55:49 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001076,017,017,017_0043,017/017_0043.mp4,videos/017/017_0043.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0043.mp4>How many meatballs did the girl take from the box between 00:02:55 and 00:03:13?,A.1,B.2,C.3,D.4,C,ev_231,,This scene appeared at 00:06:58-00:07:05 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001077,017,017,017_0043,017/017_0043.mp4,videos/017/017_0043.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0043.mp4>How many seasoning bottles are there in the kitchen row?,A.3,B.5,C.7,D.9,C,ev_238,,This scene appeared at 00:19:32-00:20:48 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001078,017,017,017_0043,017/017_0043.mp4,videos/017/017_0043.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0043.mp4>What color is the clothes worn by the girl when she goes to pick up the package?,A.blue,B.green,C.red,D.black,D,ev_246,,This scene appeared at 00:44:42-00:47:08 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001079,017,017,017_0043,017/017_0043.mp4,videos/017/017_0043.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0043.mp4>How many seasoning bottles are there in the kitchen row?,A.10,B.15,C.19,D.22,C,ev_247,,This scene appeared at 00:51:04-00:51:06 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001080,017,017,017_0043,017/017_0043.mp4,videos/017/017_0043.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0043.mp4>What is the time displayed on the phone when the video is at 01:41:44?,A.17:35,B.18:35,C.19:35,D.22:35,B,ev_254,,This scene appeared at 01:41:44 ,worker_06,2025-12-15,accepted,global_json_list
egomonth_qa_001081,017,017,017_0044,017/017_0044.mp4,videos/017/017_0044.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0044.mp4>What is used to stir the chicken seasoning between 00:22:59 and 00:23:48?,A.Using chopsticks,B.Using spoons,C.Using  hands,D.None,C,ev_260,,This scene appeared at 00:22:59-00:23:48 ,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001082,017,017,017_0044,017/017_0044.mp4,videos/017/017_0044.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0044.mp4>Did the girl put dishwashing detergent into the pot during the time slot of 00:42:25 and 00:42:51 in this video?,A.Yes,B.No,C.None,D.None,B,ev_272,,This scene appeared at 00:42:25-00:42:51 ,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001083,017,017,017_0044,017/017_0044.mp4,videos/017/017_0044.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0044.mp4>Did the girl finish all the potatoes and chicken in this video?,A.Yes,B.No,C.None,D.None,B,ev_276,,This scene appeared at 01:08:36-01:08:41 ,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001084,017,017,017_0044,017/017_0044.mp4|017/017_0005.mp4,videos/017/017_0044.mp4|videos/017/017_0005.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,"<017_0044.mp4><017_0005.mp4>From these two videos, it can be seen that where do girls usually put their cloths?",A.on the table,B.beside the pool,C.on the faucet,D.on the wall,C,In the ev_256 in the video <017_0044.mp4>|In the ev_12 in the video <017_0005.mp4>,,This scene appeared at 00:06:41 in the <017_0044.mp4> and at 00:21:27-00:21:50 in the <017_0005.mp4>,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001085,017,017,017_0044,017/017_0044.mp4,videos/017/017_0044.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,"<017_0044.mp4>In this video, is the laptop in the bag on or off?",A.on,B.off,C.None,D.None,A,ev_270,,This scene appeared at 00:39:50-00:39:55 ,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001086,017,017,017_0023,017/017_0043.mp4|017/017_0023.mp4,videos/017/017_0043.mp4|videos/017/017_0023.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,<017_0043.mp4><017_0023.mp4>When do girls usually take out the trash in these two videos?,A.Take out the trash while going out,B.Specially going out to take out the garbage,C.None,D.None,A,ev_246|ev_278,,The girl always takes out the trash casually when she goes out,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001087,017,017,017_0023,017/017_0023.mp4,videos/017/017_0023.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<017_0023.mp4>How long does the girl stay in the sofa rest area downstairs from the apartment?,A.2 minutes,B.4 minutes,C.6 minutes,D.8 miniutes,A,ev_278,,This scene appeared at 00:05:03-00:07:03 ,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001088,017,017,017_0023,017/017_0023.mp4,videos/017/017_0023.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0023.mp4>Is there a man wearing a watch on the subway?,A.yes,B.no,C.None,D.None,A,ev_281,,This scene appeared at 00:15:30-00:16:07 ,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001089,017,017,017_0023,017/017_0023.mp4,videos/017/017_0023.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0023.mp4>How many police officers passed by on the way back to school?,A.1,B.2,C.3,D.4,C,ev_283,,This scene appeared at 00:36:03-00:36:05 ,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001090,017,017,017_0023,017/017_0023.mp4,videos/017/017_0023.mp4,false,direction_judgement,Direction Judgment,Level 3: Cascading Reasoning,<017_0023.mp4>How can a girl get to a traffic light intersection between 00:42:28 and 00:42:40 in the video?,A.Turn left,B.go straight,C.turn right,D.None,C,ev_283,,This scene appeared at 00:42:28-00:42:40 ,worker_06,2025-12-16,accepted,global_json_list
egomonth_qa_001091,017,017,017_0024,017/017_0024.mp4,videos/017/017_0024.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0024.mp4>How many travel buses did the girl pass by in the video from 00:00:00 to 00:01:29?,A.1,B.2,C.3,D.4,C,ev_285,,This scene appeared at 00:00:00-00:01:29,worker_06,2025-12-17,accepted,global_json_list
egomonth_qa_001092,017,017,017_0024,017/017_0024.mp4,videos/017/017_0024.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0024.mp4>How many people are there in the painting that appears in the hallway at 13:34 in the video?,A.1,B.2,C.3,D.4,C,ev_289,,This scene appeared at 00:13:34,worker_06,2025-12-17,accepted,global_json_list
egomonth_qa_001093,017,017,017_0024,017/017_0024.mp4,videos/017/017_0024.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0024.mp4>How long did it take for a girl to go from the last traffic light to the next?,A.1 minute and 10 seconds,B.2 minute and 10 seconds,C.3 minute and 10 seconds,D.None,B,ev_286|ev_287,,This scene appeared at 00:09:00-00:11:10,worker_06,2025-12-17,accepted,global_json_list
egomonth_qa_001094,017,017,017_0025,017/017_0025.mp4,videos/017/017_0025.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0025.mp4>How many meatballs did the girl take?,A.1,B.2,C.3,D.None,C,ev_291,,This scene appeared at 00:00:34-00:03:00,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001095,017,017,017_0025,017/017_0025.mp4,videos/017/017_0025.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0025.mp4>Where should I put the cooked dishes?,A.on the table,B.On the coffee table,C.On the windowsill,D.None,A,ev_297,,This scene appeared at 00:15:56-00:16:10,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001096,017,017,017_0025,017/017_0025.mp4,videos/017/017_0025.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0025.mp4>Have the meatballs been cut into small pieces when placed in the pot?,A.Yes,B.No,C.None,D.None,A,ev_293,,This scene appeared at 00:06:49-00:08:12,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001097,017,017,017_0025,017/017_0025.mp4,videos/017/017_0025.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0025.mp4>Have the meatballs been cut into small pieces when placed in the pot?,A.Yes,B.No,C.None,D.None,A,ev_293,,This scene appeared at 00:06:49-00:08:12,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001098,017,017,017_0045,017/017_0045.mp4,videos/017/017_0045.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0045.mp4>What material is the door handle made of?,A.metal,B.wood,C.None,D.None,A,ev_299,,This scene appeared at 00:07:43,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001099,017,017,017_0045,017/017_0045.mp4,videos/017/017_0045.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0045.mp4>What method does a girl use to thaw chicken?,A.Rinse with cold water,B.heat,C.None,D.None,A,ev_300,,This scene appeared at 00:10:42-00:11:42,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001100,017,017,017_0045,017/017_0045.mp4,videos/017/017_0045.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0045.mp4>What tools are used to stir rice?,A.Using a spoon,B.by hand,C.None,D.None,A,ev_303,,This scene appeared at 00:23:03-00:23:11,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001101,017,017,017_0045,017/017_0045.mp4,videos/017/017_0045.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0045.mp4>What tools are used to stir rice?,A.Using a spoon,B.by hand,C.None,D.None,A,ev_303,,This scene appeared at 00:23:03-00:23:11,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001102,017,017,017_0045,017/017_0045.mp4,videos/017/017_0045.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0045.mp4>Has the rice used for cooking been washed?,A.Yes,B.No,C.None,D.None,B,ev_301,,This scene appeared at 00:15:17-00:15:32,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001103,017,017,017_0045,017/017_0045.mp4|017/017_0044.mp4|017/017_0043.mp4,videos/017/017_0045.mp4|videos/017/017_0044.mp4|videos/017/017_0043.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,"<017_0045.mp4><017_0044.mp4><017_0043.mp4>In these videos,What do girls usually put into rice when cooking?",A.garlic sprouts,B.potato,C.None,D.None,C,ev_301|ev_259|ev_240,,This scene appears in multiple videos,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001104,017,017,017_0045,017/017_0045.mp4,videos/017/017_0045.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0045.mp4>How many spoons of flour did the girl dig from the flour bag and put into the bowl between 00:24:01 and 00:24:44?,A.4,B.3,C.None,D.None,B,ev_303,,This scene appeared at 00:24:01-00:24:44,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001105,017,017,017_0045,017/017_0045.mp4,videos/017/017_0045.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0045.mp4>Which language is spoken by the girl watching the drama on the tablet?,A.French,B.English,C.None,D.Korean,D,ev_313,,This scene appeared at 01:58:28-01:59:08,worker_06,2025-12-18,accepted,global_json_list
egomonth_qa_001106,017,017,017_0026,017/017_0026.mp4,videos/017/017_0026.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0026.mp4>How many times did the girl stop on the subway between 00:18:11-00:41:48 in the video?,A.4,B.3,C.None,D.5,C,ev_325,,This scene appeared at 00:18:11-00:41:48,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001107,017,017,017_0027,017/017_0027.mp4,videos/017/017_0027.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<017_0027.mp4>What are the steps for heating bread during the time period of 00:00:58-00:03:30 in the video??,A.Cut bread->Pot heating->Add butter->Put bread on->Bread flipping->out of the pot,B.Pot heating->Cut bread->Put bread on->Add butter->Bread flipping->out of the pot,C.None,D.None,A,ev_327,,This scene appeared at 00:00:58-00:03:30,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001108,017,017,017_0027,017/017_0027.mp4,videos/017/017_0027.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0027.mp4>What food did the girl take from the fridge during the time period of 00:05:31 to 00:05:52 in the video?,A.bread,B.milk,C.cola,D.yogurt,D,ev_328,,This scene appeared at 00:05:31-00:05:52,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001109,017,017,017_0027,017/017_0027.mp4,videos/017/017_0027.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0027.mp4>Where did the girl throw the finished yogurt box?,A.The trash can at the entrance,B.The trash can under the table,C.None,D.None,B,ev_330,,This scene appeared at 00:21:30-00:21:50,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001110,017,017,017_0020,017/017_0020.mp4,videos/017/017_0020.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0020.mp4>How many eggs did the girl take out of the fridge?,A.1,B.2,C.3,D.4,A,ev_331,,This scene appeared at 00:00:50-00:01:12,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001111,017,017,017_0020,017/017_0020.mp4,videos/017/017_0020.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0020.mp4>What year is the shelf life on the flour bag?,A.2025,B.2026,C.2027,D.2028,B,ev_331,,This scene appeared at 00:07:17-00:07:24,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001112,017,017,017_0020,017/017_0020.mp4,videos/017/017_0020.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0020.mp4>How many cakes did the girl share in the pot?,A.2,B.5,C.6,D.7,D,ev_332|ev_333,,This scene appeared at 00:10:22-00:21:02,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001113,017,017,017_0021,017/017_0021.mp4,videos/017/017_0021.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0021.mp4>How many cups of water were added to the pot after adding rice?,A.1,B.2,C.3,D.4,B,ev_336,,This scene appeared at 00:04:33-00:04:47,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001114,017,017,017_0021,017/017_0021.mp4,videos/017/017_0021.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0021.mp4>How many mushrooms did the girl take?,A.1,B.2,C.3,D.4,D,ev_338,,This scene appeared at 00:09:00-00:09:40,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001115,017,017,017_0021,017/017_0021.mp4,videos/017/017_0021.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0021.mp4>Is there any cucumber in the fridge?,A.Yes,B.No,C.None,D.None,A,ev_344,,This scene appeared at 00:46:05-00:46:16,worker_06,2025-12-19,accepted,global_json_list
egomonth_qa_001116,017,017,017_0002,017/017_0002.mp4,videos/017/017_0002.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0002.mp4>What tool is used to connect water?,A.mug,B.pot,C.None,D.None,B,ev_346,,This scene appeared at 00:05:24-00:05:42,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001117,017,017,017_0002,017/017_0002.mp4,videos/017/017_0002.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0002.mp4>Are vegetables taken out of the refrigerator?,A.Yes,B.No,C.None,D.None,A,ev_345,,This scene appeared at 00:00:34-00:00:50,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001118,017,017,017_0002,017/017_0002.mp4,videos/017/017_0002.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<017_0002.mp4>What are the steps for the girl to cook noodles in the video from 00:07:52 to 00:15:20?,A.Put in the noodles-> Add vegetables->Add seasoning->Add shrimp->Add garlic sprouts,B.Add vegetables-Put in the noodles->>Add seasoning->Add shrimp->Add garlic sprouts,C.None,D.None,A,ev_347,,This scene appeared at 00:07:52-00:15:20,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001119,017,017,017_0033,017/017_0033.mp4,videos/017/017_0033.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0033.mp4>What was the girl carrying in her hand when she went out?,A.handbag,B.garbage,C.None,D.None,B,ev_348,,This scene appeared at 00:00:01-00:01:55,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001120,017,017,017_0033,017/017_0033.mp4,videos/017/017_0033.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0033.mp4>Which floor is the gym on in the elevator?,A.0,B.1,C.None,D.None,A,ev_348,,This scene appeared at 00:00:01-00:01:15,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001121,017,017,017_0033,017/017_0033.mp4,videos/017/017_0033.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0033.mp4>Where is the phone placed while running in this video?,A.in hand,B.In the bag,C.On the treadmill,D.None,C,ev_349,,This scene appeared at 00:02:36-00:47:57,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001122,017,017,017_0028,017/017_0028.mp4,videos/017/017_0028.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0028.mp4>What is the position of the electric kettle in the pot?,A.left,B.right,C.None,D.None,B,ev_351,,This scene appeared at 00:03:11-00:03:18,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001123,017,017,017_0028,017/017_0028.mp4,videos/017/017_0028.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0028.mp4>How many times did the girl cut garlic sprouts from the windowsill and put them in the pot while cooking?,A.1,B.2,C.3,D.4,B,ev_353,,This scene appeared at 00:07:13-00:07:47,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001124,017,017,017_0028,017/017_0028.mp4,videos/017/017_0028.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0028.mp4>What is the weight written on the flour bag in kilograms?,A.1kg,B.1.5kg,C.2kg,"D.2,5kg",B,ev_354,,This scene appeared at 00:10:11-00:10:47,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001125,017,017,017_0028,017/017_0028.mp4,videos/017/017_0028.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<017_0028.mp4>What are the steps for the girl to make cucumber and scrambled eggs?,A.Stir fried cucumber->Pour in egg mixture and stir fry,B.Pour in the egg mixture and stir fry until served->Stir fried cucumber->Add the scrambled eggs,C.None,D.None,B,ev_358|ev_359|ev_360,,This scene appeared at 00:27:10-00:32:10,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001126,017,017,017_0029,017/017_0029.mp4,videos/017/017_0029.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0029.mp4>How many pots of garlic sprouts are there on the windowsill?,A.1,B.2,C.3,D.5,B,ev_363,,This scene appeared at 00:00:04-00:00:05,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001127,017,017,017_0029,017/017_0029.mp4,videos/017/017_0029.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0029.mp4>How many eggs are in the milk?,A.1,B.2,C.3,D.5,B,ev_365,,This scene appeared at 00:06:25-00:06:40,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001128,017,017,017_0029,017/017_0029.mp4,videos/017/017_0029.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0029.mp4>How many spoons of flour did the girl add to the milk pot between 00:07:22 and 00:08:25 in the video?,A.1,B.2,C.3,D.5,C,ev_365,,This scene appeared at 00:07:22-00:08:25,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001129,017,017,017_0030,017/017_0030.mp4,videos/017/017_0030.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0030.mp4>Is there water in the electric kettle?,A.Yes,B.No,C.None,D.None,A,ev_369,,This scene appeared at 00:06:25-00:07:10,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001130,017,017,017_0030,017/017_0030.mp4,videos/017/017_0030.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0030.mp4>Where should I put the lid of the pot?,A.On the pot,B.on the table,C.Beside the pool,D.None,C,ev_369,,This scene appeared at 00:15:44-00:16:50,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001131,017,017,017_0031,017/017_0031.mp4,videos/017/017_0031.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0031.mp4>Is there a camera in the hallway of the apartment?,A.Yes,B.No,C.None,D.None,A,ev_371,,This scene appeared at 00:02:35-00:02:37,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001132,017,017,017_0032,017/017_0032.mp4,videos/017/017_0032.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0032.mp4>What oil is used for frying toast?,A.salad oil,B.butter,C.None,D.None,B,ev_375,,This scene appeared at 00:02:12-00:03:13,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001133,017,017,017_0032,017/017_0032.mp4,videos/017/017_0032.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,"<017_0032.mp4>During the time period from 00:13:48 to 00:15:20 in the video, are the friends of the girl chatting with boy or girl?",A.girl,B.boy,C.None,D.None,B,ev_376,,This scene appeared at 00:13:48-00:15:20,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001134,017,017,017_0032,017/017_0032.mp4,videos/017/017_0032.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0032.mp4>What is the content of the girl's video chat from 00:23:48 to 00:25:28?,A.About learning,B.About History,C.About pets at home,D.None,C,ev_378,,This scene appeared at 00:23:48-00:25:28,worker_06,2025-12-20,accepted,global_json_list
egomonth_qa_001135,017,017,017_0034,017/017_0034.mp4,videos/017/017_0034.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0034.mp4>Which of the following is not taken out of the refrigerator?,A.chicken,B.egg,C.tomato,D.cucumber,D,ev_381,,This scene appeared at 00:03:36-00:05:44,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001136,017,017,017_0034,017/017_0034.mp4,videos/017/017_0034.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,"<017_0034.mp4>From 00:51:28 to 00:51:41 in the video, where is the phone on the desk on the Apple drive?",A.right,B.left,C.None,D.None,B,ev_387,,This scene appeared at 00:51:27-00:51:41,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001137,017,017,017_0034,017/017_0034.mp4,videos/017/017_0034.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<017_0034.mp4>How long did it take to take the subway?,A.31 minutes,B.21 minutes,C.None,D.None,B,ev_390,,This scene appeared at 00:09:13-00:29:40,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001138,017,017,017_0035,017/017_0035.mp4,videos/017/017_0035.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<017_0035.mp4>How long did it take to take the subway?,A.31 minutes,B.21 minutes,C.None,D.None,B,ev_390,,This scene appeared at 00:09:13-00:29:40,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001139,017,017,017_0035,017/017_0035.mp4,videos/017/017_0035.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,"<017_0035.mp4>At 00:42:14 in the video, where did the girl go?",A.cinema,B.cafe,C.None,D.None,A,ev_391,,This scene appeared at 00:42:14-00:43:00,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001140,017,017,017_0038,017/017_0038.mp4,videos/017/017_0038.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0038.mp4>Are the old and new computers from the same brand?,A.Yes,B.No,C.None,D.None,A,ev_393|ev_394,,This scene appeared at 00:04:42-00:10:38,worker_06,2025-12-21,accepted,global_json_list
